label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,75423.0,chr16,154577,155481,K562|chr16:154577-155481,chr16,228952,230952,K562|chr16:230451-230452
1,272496.5,chr3,49481280,49481801,K562|chr3:49481280-49481801,chr3,49207544,49209544,K562|chr3:49209043-49209044
1,277786.5,chr3,49481280,49481801,K562|chr3:49481280-49481801,chr3,49203254,49205254,K562|chr3:49203753-49203754
1,1646203.0,chr6,27871485,27871687,K562|chr6:27871485-27871687,chr6,26223883,26225883,K562|chr6:26225382-26225383
1,1654421.0,chr6,27871485,27871687,K562|chr6:27871485-27871687,chr6,26215665,26217665,K562|chr6:26217164-26217165
1,1654714.0,chr6,27871485,27871687,K562|chr6:27871485-27871687,chr6,26216372,26218372,K562|chr6:26216871-26216872
1,1666728.0,chr6,27871485,27871687,K562|chr6:27871485-27871687,chr6,26203358,26205358,K562|chr6:26204857-26204858
1,1669202.0,chr6,27871485,27871687,K562|chr6:27871485-27871687,chr6,26200884,26202884,K562|chr6:26202383-26202384
1,1671838.0,chr6,27871485,27871687,K562|chr6:27871485-27871687,chr6,26198248,26200248,K562|chr6:26199747-26199748
1,1672065.0,chr6,27871485,27871687,K562|chr6:27871485-27871687,chr6,26199021,26201021,K562|chr6:26199520-26199521
1,1672115.0,chr6,27871485,27871687,K562|chr6:27871485-27871687,chr6,26198971,26200971,K562|chr6:26199470-26199471
1,481821.0,chr1,45750705,45750817,K562|chr1:45750705-45750817,chr1,45267440,45269440,K562|chr1:45268939-45268940
1,481752.0,chr1,45750705,45750817,K562|chr1:45750705-45750817,chr1,45267509,45269509,K562|chr1:45269008-45269009
1,650093.5,chr19,9901073,9901226,K562|chr19:9901073-9901226,chr19,9249556,9251556,K562|chr19:9251055-9251056
1,110982.0,chr7,2389635,2390087,K562|chr7:2389635-2390087,chr7,2278379,2280379,K562|chr7:2278878-2278879
1,13947.5,chr16,75047085,75047296,K562|chr16:75047085-75047296,chr16,75031743,75033743,K562|chr16:75033242-75033243
1,13050.5,chr16,75047085,75047296,K562|chr16:75047085-75047296,chr16,75032640,75034640,K562|chr16:75034139-75034140
1,60898.0,chr9,131014580,131014888,K562|chr9:131014580-131014888,chr9,130953336,130955336,K562|chr9:130953835-130953836
1,60887.0,chr9,131014580,131014888,K562|chr9:131014580-131014888,chr9,130953347,130955347,K562|chr9:130953846-130953847
1,60883.0,chr9,131014580,131014888,K562|chr9:131014580-131014888,chr9,130953351,130955351,K562|chr9:130953850-130953851
1,60866.0,chr9,131014580,131014888,K562|chr9:131014580-131014888,chr9,130953368,130955368,K562|chr9:130953867-130953868
1,107967.0,chr7,2389635,2390087,K562|chr7:2389635-2390087,chr7,2280394,2282394,K562|chr7:2281893-2281894
1,108004.0,chr7,2389635,2390087,K562|chr7:2389635-2390087,chr7,2280357,2282357,K562|chr7:2281856-2281857
1,108028.0,chr7,2389635,2390087,K562|chr7:2389635-2390087,chr7,2281333,2283333,K562|chr7:2281832-2281833
1,108037.0,chr7,2389635,2390087,K562|chr7:2389635-2390087,chr7,2281324,2283324,K562|chr7:2281823-2281824
1,108057.0,chr7,2389635,2390087,K562|chr7:2389635-2390087,chr7,2281304,2283304,K562|chr7:2281803-2281804
1,2922.0,chr17,25786500,25786824,K562|chr17:25786500-25786824,chr17,25782240,25784240,K562|chr17:25783739-25783740
1,60967.0,chr9,131014580,131014888,K562|chr9:131014580-131014888,chr9,130953267,130955267,K562|chr9:130953766-130953767
1,13553.0,chr16,75046603,75046989,K562|chr16:75046603-75046989,chr16,75031743,75033743,K562|chr16:75033242-75033243
1,12656.0,chr16,75046603,75046989,K562|chr16:75046603-75046989,chr16,75032640,75034640,K562|chr16:75034139-75034140
1,120635.0,chr3,182434240,182434300,K562|chr3:182434240-182434300,chr3,182553405,182555405,K562|chr3:182554904-182554905
1,117191.0,chr3,182434240,182434300,K562|chr3:182434240-182434300,chr3,182549961,182551961,K562|chr3:182551460-182551461
1,140348.5,chr21,45226353,45226612,K562|chr21:45226353-45226612,chr21,45365331,45367331,K562|chr21:45366830-45366831
1,494486.5,chr12,109036047,109036168,K562|chr12:109036047-109036168,chr12,109530094,109532094,K562|chr12:109530593-109530594
1,495156.5,chr12,109036047,109036168,K562|chr12:109036047-109036168,chr12,109530764,109532764,K562|chr12:109531263-109531264
1,495166.5,chr12,109036047,109036168,K562|chr12:109036047-109036168,chr12,109530774,109532774,K562|chr12:109531273-109531274
1,495169.5,chr12,109036047,109036168,K562|chr12:109036047-109036168,chr12,109530777,109532777,K562|chr12:109531276-109531277
1,136335.5,chr1,2480187,2480504,K562|chr1:2480187-2480504,chr1,2343510,2345510,K562|chr1:2344009-2344010
1,136376.5,chr1,2480187,2480504,K562|chr1:2480187-2480504,chr1,2343469,2345469,K562|chr1:2343968-2343969
1,60905.0,chr9,131014580,131014888,K562|chr9:131014580-131014888,chr9,130953329,130955329,K562|chr9:130953828-130953829
1,500127.5,chr12,109035686,109035971,K562|chr12:109035686-109035971,chr12,109534456,109536456,K562|chr12:109535955-109535956
1,650076.5,chr19,9901073,9901226,K562|chr19:9901073-9901226,chr19,9249573,9251573,K562|chr19:9251072-9251073
1,120498.5,chr3,182434301,182434512,K562|chr3:182434301-182434512,chr3,182553405,182555405,K562|chr3:182554904-182554905
1,632401.5,chr19,9901073,9901226,K562|chr19:9901073-9901226,chr19,9267248,9269248,K562|chr19:9268747-9268748
1,451217.5,chr19,9901073,9901226,K562|chr19:9901073-9901226,chr19,9448432,9450432,K562|chr19:9449931-9449932
1,5052.5,chr17,25788578,25789007,K562|chr17:25788578-25789007,chr17,25782240,25784240,K562|chr17:25783739-25783740
1,256073.0,chr11,66468921,66469679,K562|chr11:66468921-66469679,chr11,66724873,66726873,K562|chr11:66725372-66725373
1,256547.0,chr11,66468921,66469679,K562|chr11:66468921-66469679,chr11,66725347,66727347,K562|chr11:66725846-66725847
1,14864.5,chr16,75047876,75048339,K562|chr16:75047876-75048339,chr16,75031743,75033743,K562|chr16:75033242-75033243
1,13967.5,chr16,75047876,75048339,K562|chr16:75047876-75048339,chr16,75032640,75034640,K562|chr16:75034139-75034140
1,47468.0,chr1,27882287,27882981,K562|chr1:27882287-27882981,chr1,27929602,27931602,K562|chr1:27930101-27930102
1,148694.0,chr11,61568978,61569318,K562|chr11:61568978-61569318,chr11,61716342,61718342,K562|chr11:61717841-61717842
1,1035169.5,chr17,39823736,39823803,K562|chr17:39823736-39823803,chr17,38788100,38790100,K562|chr17:38788599-38788600
1,1035227.5,chr17,39823736,39823803,K562|chr17:39823736-39823803,chr17,38788042,38790042,K562|chr17:38788541-38788542
1,117054.5,chr3,182434301,182434512,K562|chr3:182434301-182434512,chr3,182549961,182551961,K562|chr3:182551460-182551461
1,500094.5,chr12,109035686,109035971,K562|chr12:109035686-109035971,chr12,109534423,109536423,K562|chr12:109535922-109535923
1,41226.5,chr19,49702114,49702483,K562|chr19:49702114-49702483,chr19,49659572,49661572,K562|chr19:49661071-49661072
1,43617.5,chr19,49702114,49702483,K562|chr19:49702114-49702483,chr19,49658181,49660181,K562|chr19:49658680-49658681
1,45606.5,chr19,49702114,49702483,K562|chr19:49702114-49702483,chr19,49656192,49658192,K562|chr19:49656691-49656692
1,61745.0,chr9,131014580,131014888,K562|chr9:131014580-131014888,chr9,130952489,130954489,K562|chr9:130952988-130952989
1,61595.0,chr9,131014580,131014888,K562|chr9:131014580-131014888,chr9,130952639,130954639,K562|chr9:130953138-130953139
1,494765.5,chr12,109035686,109035971,K562|chr12:109035686-109035971,chr12,109530094,109532094,K562|chr12:109530593-109530594
1,495435.5,chr12,109035686,109035971,K562|chr12:109035686-109035971,chr12,109530764,109532764,K562|chr12:109531263-109531264
1,495445.5,chr12,109035686,109035971,K562|chr12:109035686-109035971,chr12,109530774,109532774,K562|chr12:109531273-109531274
1,495448.5,chr12,109035686,109035971,K562|chr12:109035686-109035971,chr12,109530777,109532777,K562|chr12:109531276-109531277
1,122221.5,chr21,45244407,45244812,K562|chr21:45244407-45244812,chr21,45365331,45367331,K562|chr21:45366830-45366831
1,499550.5,chr12,109035686,109035971,K562|chr12:109035686-109035971,chr12,109533879,109535879,K562|chr12:109535378-109535379
1,105920.5,chr5,148824934,148825239,K562|chr5:148824934-148825239,chr5,148930507,148932507,K562|chr5:148931006-148931007
1,105644.5,chr5,148824934,148825239,K562|chr5:148824934-148825239,chr5,148930231,148932231,K562|chr5:148930730-148930731
1,499815.5,chr12,109036047,109036168,K562|chr12:109036047-109036168,chr12,109534423,109536423,K562|chr12:109535922-109535923
1,105440.5,chr5,148824934,148825239,K562|chr5:148824934-148825239,chr5,148930027,148932027,K562|chr5:148930526-148930527
1,1636166.0,chrX,10140918,10142244,K562|chrX:10140918-10142244,chrX,11776247,11778247,K562|chrX:11777746-11777747
1,1635124.0,chrX,10140918,10142244,K562|chrX:10140918-10142244,chrX,11775205,11777205,K562|chrX:11776704-11776705
1,1635120.0,chrX,10140918,10142244,K562|chrX:10140918-10142244,chrX,11775201,11777201,K562|chrX:11776700-11776701
1,1634791.0,chrX,10140918,10142244,K562|chrX:10140918-10142244,chrX,11774872,11776872,K562|chrX:11776371-11776372
1,1634775.0,chrX,10140918,10142244,K562|chrX:10140918-10142244,chrX,11774856,11776856,K562|chrX:11776355-11776356
1,1634697.0,chrX,10140918,10142244,K562|chrX:10140918-10142244,chrX,11774778,11776778,K562|chrX:11776277-11776278
1,1645130.5,chr6,27870307,27870720,K562|chr6:27870307-27870720,chr6,26223883,26225883,K562|chr6:26225382-26225383
1,1653348.5,chr6,27870307,27870720,K562|chr6:27870307-27870720,chr6,26215665,26217665,K562|chr6:26217164-26217165
1,1653641.5,chr6,27870307,27870720,K562|chr6:27870307-27870720,chr6,26216372,26218372,K562|chr6:26216871-26216872
1,1665655.5,chr6,27870307,27870720,K562|chr6:27870307-27870720,chr6,26203358,26205358,K562|chr6:26204857-26204858
1,1668129.5,chr6,27870307,27870720,K562|chr6:27870307-27870720,chr6,26200884,26202884,K562|chr6:26202383-26202384
1,1670765.5,chr6,27870307,27870720,K562|chr6:27870307-27870720,chr6,26198248,26200248,K562|chr6:26199747-26199748
1,1670992.5,chr6,27870307,27870720,K562|chr6:27870307-27870720,chr6,26199021,26201021,K562|chr6:26199520-26199521
1,1671042.5,chr6,27870307,27870720,K562|chr6:27870307-27870720,chr6,26198971,26200971,K562|chr6:26199470-26199471
1,268429.5,chr19,19485824,19486131,K562|chr19:19485824-19486131,chr19,19753907,19755907,K562|chr19:19754406-19754407
1,268432.5,chr19,19485824,19486131,K562|chr19:19485824-19486131,chr19,19753910,19755910,K562|chr19:19754409-19754410
1,268451.5,chr19,19485824,19486131,K562|chr19:19485824-19486131,chr19,19753929,19755929,K562|chr19:19754428-19754429
1,994552.5,chrX,10134777,10135088,K562|chrX:10134777-10135088,chrX,11127985,11129985,K562|chrX:11129484-11129485
1,994529.5,chrX,10134777,10135088,K562|chrX:10134777-10135088,chrX,11127962,11129962,K562|chrX:11129461-11129462
1,994328.5,chrX,10134777,10135088,K562|chrX:10134777-10135088,chrX,11128761,11130761,K562|chrX:11129260-11129261
1,1642814.5,chrX,10134777,10135088,K562|chrX:10134777-10135088,chrX,11776247,11778247,K562|chrX:11777746-11777747
1,1641772.5,chrX,10134777,10135088,K562|chrX:10134777-10135088,chrX,11775205,11777205,K562|chrX:11776704-11776705
1,1641768.5,chrX,10134777,10135088,K562|chrX:10134777-10135088,chrX,11775201,11777201,K562|chrX:11776700-11776701
1,1641439.5,chrX,10134777,10135088,K562|chrX:10134777-10135088,chrX,11774872,11776872,K562|chrX:11776371-11776372
1,330057.0,chr19,49479249,49480003,K562|chr19:49479249-49480003,chr19,49149069,49151069,K562|chr19:49149568-49149569
1,145603.5,chr17,25929250,25929437,K562|chr17:25929250-25929437,chr17,25782240,25784240,K562|chr17:25783739-25783740
1,7810.5,chr17,25929250,25929437,K562|chr17:25929250-25929437,chr17,25935654,25937654,K562|chr17:25937153-25937154
1,8991.5,chr17,25929250,25929437,K562|chr17:25929250-25929437,chr17,25936835,25938835,K562|chr17:25938334-25938335
1,1633037.0,chrX,10143369,10143967,K562|chrX:10143369-10143967,chrX,11775205,11777205,K562|chrX:11776704-11776705
1,38821.5,chr19,45942746,45943783,K562|chr19:45942746-45943783,chr19,45981586,45983586,K562|chr19:45982085-45982086
1,301107.0,chr6,147224290,147224618,K562|chr6:147224290-147224618,chr6,147524061,147526061,K562|chr6:147525560-147525561
1,301215.0,chr6,147224290,147224618,K562|chr6:147224290-147224618,chr6,147524169,147526169,K562|chr6:147525668-147525669
1,302656.0,chr6,147224290,147224618,K562|chr6:147224290-147224618,chr6,147525610,147527610,K562|chr6:147527109-147527110
1,172406.0,chr14,75766123,75766255,K562|chr14:75766123-75766255,chr14,75593283,75595283,K562|chr14:75593782-75593783
1,2897.5,chr2,191048325,191048648,K562|chr2:191048325-191048648,chr2,191044089,191046089,K562|chr2:191045588-191045589
1,2805.5,chr2,191048325,191048648,K562|chr2:191048325-191048648,chr2,191044181,191046181,K562|chr2:191045680-191045681
1,985817.0,chrX,10143369,10143967,K562|chrX:10143369-10143967,chrX,11127985,11129985,K562|chrX:11129484-11129485
1,985794.0,chrX,10143369,10143967,K562|chrX:10143369-10143967,chrX,11127962,11129962,K562|chrX:11129461-11129462
1,985593.0,chrX,10143369,10143967,K562|chrX:10143369-10143967,chrX,11128761,11130761,K562|chrX:11129260-11129261
1,1634079.0,chrX,10143369,10143967,K562|chrX:10143369-10143967,chrX,11776247,11778247,K562|chrX:11777746-11777747
1,1633033.0,chrX,10143369,10143967,K562|chrX:10143369-10143967,chrX,11775201,11777201,K562|chrX:11776700-11776701
1,987680.0,chrX,10140918,10142244,K562|chrX:10140918-10142244,chrX,11128761,11130761,K562|chrX:11129260-11129261
1,1632704.0,chrX,10143369,10143967,K562|chrX:10143369-10143967,chrX,11774872,11776872,K562|chrX:11776371-11776372
1,1632688.0,chrX,10143369,10143967,K562|chrX:10143369-10143967,chrX,11774856,11776856,K562|chrX:11776355-11776356
1,1632610.0,chrX,10143369,10143967,K562|chrX:10143369-10143967,chrX,11774778,11776778,K562|chrX:11776277-11776278
1,110091.0,chr5,148819364,148820178,K562|chr5:148819364-148820178,chr5,148929362,148931362,K562|chr5:148929861-148929862
1,92485.5,chr7,106592352,106592865,K562|chr7:106592352-106592865,chr7,106683594,106685594,K562|chr7:106685093-106685094
1,110756.0,chr5,148819364,148820178,K562|chr5:148819364-148820178,chr5,148930027,148932027,K562|chr5:148930526-148930527
1,110960.0,chr5,148819364,148820178,K562|chr5:148819364-148820178,chr5,148930231,148932231,K562|chr5:148930730-148930731
1,111189.0,chr5,148819364,148820178,K562|chr5:148819364-148820178,chr5,148930460,148932460,K562|chr5:148930959-148930960
1,111236.0,chr5,148819364,148820178,K562|chr5:148819364-148820178,chr5,148930507,148932507,K562|chr5:148931006-148931007
1,987904.0,chrX,10140918,10142244,K562|chrX:10140918-10142244,chrX,11127985,11129985,K562|chrX:11129484-11129485
1,987881.0,chrX,10140918,10142244,K562|chrX:10140918-10142244,chrX,11127962,11129962,K562|chrX:11129461-11129462
1,1641423.5,chrX,10134777,10135088,K562|chrX:10134777-10135088,chrX,11774856,11776856,K562|chrX:11776355-11776356
1,1641345.5,chrX,10134777,10135088,K562|chrX:10134777-10135088,chrX,11774778,11776778,K562|chrX:11776277-11776278
1,268498.5,chr19,19485824,19486131,K562|chr19:19485824-19486131,chr19,19753976,19755976,K562|chr19:19754475-19754476
1,923371.5,chr16,31891779,31892194,K562|chr16:31891779-31892194,chr16,30967115,30969115,K562|chr16:30968614-30968615
1,85709.0,chr9,131494873,131495215,K562|chr9:131494873-131495215,chr9,131579253,131581253,K562|chr9:131580752-131580753
1,932134.5,chr16,31891779,31892194,K562|chr16:31891779-31892194,chr16,30958352,30960352,K562|chr16:30959851-30959852
1,931599.5,chr16,31891779,31892194,K562|chr16:31891779-31892194,chr16,30958887,30960887,K562|chr16:30960386-30960387
1,1645573.0,chr6,27870722,27871190,K562|chr6:27870722-27871190,chr6,26223883,26225883,K562|chr6:26225382-26225383
1,1653791.0,chr6,27870722,27871190,K562|chr6:27870722-27871190,chr6,26215665,26217665,K562|chr6:26217164-26217165
1,1654084.0,chr6,27870722,27871190,K562|chr6:27870722-27871190,chr6,26216372,26218372,K562|chr6:26216871-26216872
1,1666098.0,chr6,27870722,27871190,K562|chr6:27870722-27871190,chr6,26203358,26205358,K562|chr6:26204857-26204858
1,1668572.0,chr6,27870722,27871190,K562|chr6:27870722-27871190,chr6,26200884,26202884,K562|chr6:26202383-26202384
1,1671208.0,chr6,27870722,27871190,K562|chr6:27870722-27871190,chr6,26198248,26200248,K562|chr6:26199747-26199748
1,1671435.0,chr6,27870722,27871190,K562|chr6:27870722-27871190,chr6,26199021,26201021,K562|chr6:26199520-26199521
1,1671485.0,chr6,27870722,27871190,K562|chr6:27870722-27871190,chr6,26198971,26200971,K562|chr6:26199470-26199471
1,922909.5,chr16,31891779,31892194,K562|chr16:31891779-31892194,chr16,30967577,30969577,K562|chr16:30969076-30969077
1,145101.5,chr17,25928608,25929075,K562|chr17:25928608-25929075,chr17,25782240,25784240,K562|chr17:25783739-25783740
1,110896.0,chr3,182443893,182444125,K562|chr3:182443893-182444125,chr3,182553405,182555405,K562|chr3:182554904-182554905
1,107452.0,chr3,182443893,182444125,K562|chr3:182443893-182444125,chr3,182549961,182551961,K562|chr3:182551460-182551461
1,532063.0,chr6,107305283,107306175,K562|chr6:107305283-107306175,chr6,106773166,106775166,K562|chr6:106773665-106773666
1,484786.5,chr1,45750819,45750874,K562|chr1:45750819-45750874,chr1,45264560,45266560,K562|chr1:45266059-45266060
1,481906.5,chr1,45750819,45750874,K562|chr1:45750819-45750874,chr1,45267440,45269440,K562|chr1:45268939-45268940
1,481837.5,chr1,45750819,45750874,K562|chr1:45750819-45750874,chr1,45267509,45269509,K562|chr1:45269008-45269009
1,171712.5,chr14,75765403,75765588,K562|chr14:75765403-75765588,chr14,75593283,75595283,K562|chr14:75593782-75593783
1,66100.0,chr1,1646621,1646825,K562|chr1:1646621-1646825,chr1,1580123,1582123,K562|chr1:1580622-1580623
1,532911.0,chr6,107306380,107306774,K562|chr6:107306380-107306774,chr6,106773166,106775166,K562|chr6:106773665-106773666
1,148099.5,chr11,61569612,61569873,K562|chr11:61569612-61569873,chr11,61716342,61718342,K562|chr11:61717841-61717842
1,104775.5,chr5,148824934,148825239,K562|chr5:148824934-148825239,chr5,148929362,148931362,K562|chr5:148929861-148929862
1,92057.0,chr9,131494873,131495215,K562|chr9:131494873-131495215,chr9,131586601,131588601,K562|chr9:131587100-131587101
1,8312.5,chr17,25928608,25929075,K562|chr17:25928608-25929075,chr17,25935654,25937654,K562|chr17:25937153-25937154
1,280415.5,chr19,19485824,19486131,K562|chr19:19485824-19486131,chr19,19765893,19767893,K562|chr19:19766392-19766393
1,1642832.0,chrX,10133548,10134190,K562|chrX:10133548-10134190,chrX,11775201,11777201,K562|chrX:11776700-11776701
1,286947.5,chr19,19485824,19486131,K562|chr19:19485824-19486131,chr19,19772425,19774425,K562|chr19:19772924-19772925
1,288063.5,chr19,19485824,19486131,K562|chr19:19485824-19486131,chr19,19773541,19775541,K562|chr19:19774040-19774041
1,288524.5,chr19,19485824,19486131,K562|chr19:19485824-19486131,chr19,19774002,19776002,K562|chr19:19774501-19774502
1,110406.0,chr3,182444149,182444849,K562|chr3:182444149-182444849,chr3,182553405,182555405,K562|chr3:182554904-182554905
1,106962.0,chr3,182444149,182444849,K562|chr3:182444149-182444849,chr3,182549961,182551961,K562|chr3:182551460-182551461
1,995616.0,chrX,10133548,10134190,K562|chrX:10133548-10134190,chrX,11127985,11129985,K562|chrX:11129484-11129485
1,995593.0,chrX,10133548,10134190,K562|chrX:10133548-10134190,chrX,11127962,11129962,K562|chrX:11129461-11129462
1,995392.0,chrX,10133548,10134190,K562|chrX:10133548-10134190,chrX,11128761,11130761,K562|chrX:11129260-11129261
1,1643878.0,chrX,10133548,10134190,K562|chrX:10133548-10134190,chrX,11776247,11778247,K562|chrX:11777746-11777747
1,1642836.0,chrX,10133548,10134190,K562|chrX:10133548-10134190,chrX,11775205,11777205,K562|chrX:11776704-11776705
1,172068.5,chr14,75765674,75766029,K562|chr14:75765674-75766029,chr14,75593283,75595283,K562|chr14:75593782-75593783
1,1642503.0,chrX,10133548,10134190,K562|chrX:10133548-10134190,chrX,11774872,11776872,K562|chrX:11776371-11776372
1,9493.5,chr17,25928608,25929075,K562|chr17:25928608-25929075,chr17,25936835,25938835,K562|chr17:25938334-25938335
1,1642487.0,chrX,10133548,10134190,K562|chrX:10133548-10134190,chrX,11774856,11776856,K562|chrX:11776355-11776356
1,91709.5,chr7,106592963,106593806,K562|chr7:106592963-106593806,chr7,106683594,106685594,K562|chr7:106685093-106685094
1,1642409.0,chrX,10133548,10134190,K562|chrX:10133548-10134190,chrX,11774778,11776778,K562|chrX:11776277-11776278
1,1034804.0,chr17,39823281,39823527,K562|chr17:39823281-39823527,chr17,38788100,38790100,K562|chr17:38788599-38788600
1,1034862.0,chr17,39823281,39823527,K562|chr17:39823281-39823527,chr17,38788042,38790042,K562|chr17:38788541-38788542
1,107563.0,chr5,148822158,148822440,K562|chr5:148822158-148822440,chr5,148929362,148931362,K562|chr5:148929861-148929862
1,108228.0,chr5,148822158,148822440,K562|chr5:148822158-148822440,chr5,148930027,148932027,K562|chr5:148930526-148930527
1,108432.0,chr5,148822158,148822440,K562|chr5:148822158-148822440,chr5,148930231,148932231,K562|chr5:148930730-148930731
1,108661.0,chr5,148822158,148822440,K562|chr5:148822158-148822440,chr5,148930460,148932460,K562|chr5:148930959-148930960
1,108708.0,chr5,148822158,148822440,K562|chr5:148822158-148822440,chr5,148930507,148932507,K562|chr5:148931006-148931007
1,194426.5,chr7,1209426,1209897,K562|chr7:1209426-1209897,chr7,1014735,1016735,K562|chr7:1015234-1015235
1,499271.5,chr12,109036047,109036168,K562|chr12:109036047-109036168,chr12,109533879,109535879,K562|chr12:109535378-109535379
